Smiles,clustered_scaffold,ID,cluster_label,num_count,Energy
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(C)S(=O)(=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_151997,219,5863,-8.42
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(C)S(=O)(=O)[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_87864,219,5863,-7.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(C)SOS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_82171,219,5863,-9.11
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(C=S)[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_222675,219,5863,-8.45
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(C)S[SH](C)(=O)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_185317,219,5863,-10.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(C)SSN)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_59625,219,5863,-10.25
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(C)SSO)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_37500,219,5863,-10.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(F)C(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_98810,219,5863,-9.82
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NN(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_34829,219,5863,-9.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NN(C)C(=O)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_293266,219,5863,-10.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N=NC(C)SC)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_167451,219,5863,-9.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NN(C(C)S)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_67677,219,5863,-10.0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(N(C)S(C)(=O)=O)N(C)[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_148142,219,5863,-7.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(N(C)S(C)(=O)=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_39019,219,5863,-7.66
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(N(C)S(C)=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_102138,219,5863,-7.16
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NN(C)[SH](C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_34749,219,5863,-7.83
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NN(C)S(=O)O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_210328,219,5863,-9.21
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(NOC)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_62405,219,5863,-7.62
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(N)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_46496,219,5863,-10.2
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NOC(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_74331,219,5863,-9.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NOC)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_22972,219,5863,-9.4
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(OC)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_103011,219,5863,-9.92
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NO)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_30167,219,5863,-8.45
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NOS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_30445,219,5863,-10.0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(OS(C)(=O)=O)SC)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_76968,219,5863,-9.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(P(C)(C)=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_11006,219,5863,-8.73
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NP(C)(=O)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_251573,219,5863,-10.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(P(C)(=O)O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_153874,219,5863,-10.33
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NP)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_19553,219,5863,-10.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SC)C(C)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_278966,219,5863,-8.72
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SC)C(=O)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_87368,219,5863,-7.77
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SC=O)C(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_161913,219,5863,-10.19
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_21650,219,5863,-7.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)[SH](C)(=O)C(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_207104,219,5863,-8.77
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)[SH](C)(=O)C(F)(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_94311,219,5863,-10.19
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)[SH](C)(=O)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_44617,219,5863,-8.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)[SH](C)(=O)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_76730,219,5863,-7.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)[SH](=O)(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_99253,219,5863,-6.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)[SH](=O)(F)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_217227,219,5863,-9.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)S(=O)(F)(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_148276,219,5863,-8.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)S(=O)(=O)C(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_127821,219,5863,-8.62
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)(=O)=O)S(=O)(=O)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_8036,219,5863,-10.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(C)=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_12879,219,5863,-9.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S)C(=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_299508,219,5863,-8.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(c3ccccc3N(SC)S(C)(=O)=O)S(N)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_227716,219,5863,-9.21
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SC)S(=O)(=O)C=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_288133,219,5863,-9.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NS(F)(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_245293,219,5863,-10.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_1180,219,5863,-7.57
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)C(C)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_207552,219,5863,-9.99
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)C(F)Cl)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_221078,219,5863,-10.36
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)C(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_52776,219,5863,-10.18
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)Cl)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_155231,219,5863,-8.11
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)C=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_256981,219,5863,-9.24
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)CO)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_277956,219,5863,-11.22
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_94558,219,5863,-9.94
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_121307,219,5863,-8.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](C)(=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_98485,219,5863,-9.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N([SH](F)F)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_250797,219,5863,-7.12
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N[SH](=O)(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_25690,219,5863,-9.4
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S)N(C)C=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_270114,219,5863,-9.57
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SO)C(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_128538,219,5863,-7.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NS(=O)(=O)CC(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_300119,219,5863,-10.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NS(=O)(=O)C(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_5484,219,5863,-9.46
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S(=O)(=O)S)[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_85606,219,5863,-10.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NS(=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_238059,219,5863,-7.62
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SSC)C(=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_241433,219,5863,-7.69
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SSC)C(=O)[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_197571,219,5863,-8.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3NSS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_133690,219,5863,-9.99
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SS(C)(=O)=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_115431,219,5863,-8.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S)[SH](C)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_171722,219,5863,-10.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(S)[SH](F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_107248,219,5863,-10.55
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N(SSSC)C(=O)C(C)(F)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_196202,219,5863,-10.2
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(C)(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_5039,219,5863,-8.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(C)(=O)=CCS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_302804,219,5863,-9.99
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(C)(=O)=NC(C)(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_303366,219,5863,-10.68
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(C)(=O)=NS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_27015,219,5863,-11.02
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3[SH](C)C(C)N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_294053,219,5863,-8.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3[SH](C)C(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_29451,219,5863,-6.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3[SH](C)(C)=NN(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_282930,219,5863,-7.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3[SH](C)F)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_5846,219,5863,-7.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3[SH](C)NS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_279929,219,5863,-9.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(c3ccccc3)[SH](C)(=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_303863,219,5863,-9.48
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)C=C(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_75341,219,5863,-10.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)C(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_217138,219,5863,-9.88
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)C(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_249781,219,5863,-10.15
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)C(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_82948,219,5863,-8.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)C(C)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_251514,219,5863,-10.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)NC)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_209447,219,5863,-10.16
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_37236,219,5863,-8.11
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)N(C)[SH](C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_119428,219,5863,-10.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)N=S(C)(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_212377,219,5863,-9.3
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)NS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_174417,219,5863,-9.05
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)P(C)(=O)CO)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_183344,219,5863,-8.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_18198,219,5863,-8.0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)[SH](C)(N)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_202036,219,5863,-8.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(c3ccccc3)S(=O)(=O)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_39497,219,5863,-7.3
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_28739,219,5863,-10.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3S(=O)(=O)S(=O)(=O)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195580,219,5863,-8.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccc(C)c(Br)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_192006,219,5863,-10.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(CBr)n3)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_71198,219,5863,-8.83
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3Br)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_10348,219,5863,-8.62
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3CC(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_129210,219,5863,-9.91
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3C(C)(C)C#N)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_139281,219,5863,-9.82
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3C(C)(C)C(=O)O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_55780,219,5863,-8.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3C(C)(C)C(=O)O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_128530,219,5863,-9.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3CCCl)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_261229,219,5863,-8.03
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3[C+](C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_131464,219,5863,-8.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3C(C)C)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_7400,219,5863,-7.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3CC(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_41505,219,5863,-9.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3C(C)(C)O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_100519,219,5863,-8.66
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3C(C)(C)S(C)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_50656,219,5863,-9.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3CCCS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_203845,219,5863,-8.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3C(C)(C)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_31556,219,5863,-10.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3C(C)(C)S)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_230943,219,5863,-9.72
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3CCl)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_43942,219,5863,-9.93
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3CCN(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_75873,219,5863,-7.69
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3CCN(C)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_94594,219,5863,-8.82
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccc(C)cc3C(C)=NO)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_164307,219,5863,-9.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cccc3CCNS(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_230241,219,5863,-7.4
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3CCN(S(C)(=O)=O)S(C)(=O)=O)n2)cc1,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_238181,219,5863,-7.37
